x,y,val
15.7703,7.4147,15.2679
8.73233,9.89882,10.7426
15.7299,6.4015,14.4206
8.87126,1.20922,11.9674
1.01309,0.553728,12.2512
18.7209,1.42189,16.4616
4.68526,6.10399,13.4546
0.633587,7.53466,18.4079
11.2596,3.46804,12.131
6.00658,0.525395,11.4441
0.853892,1.2213,15.0477
2.85131,1.43858,12.3146
19.5922,1.3708,18.6372
1.63271,3.62462,15.5868
5.7596,5.31674,13.0667
6.03872,5.35166,12.9398
19.8788,9.21159,12.165
14.6642,5.38898,13.3593
19.2096,5.03931,18.4652
12.5281,4.12135,12.2987
0.0910166,5.24677,17.6366
9.07807,6.57855,11.5133
17.1555,8.68352,16.5658
10.851,9.71647,10.1929
10.9458,9.72578,10.1843
9.12874,8.18372,11.0459
3.14067,9.7721,10.5337
10.1749,6.68817,11.5174
15.774,4.61585,15.0816
10.8763,7.46928,11.317
4.90726,7.77897,12.4168
14.7107,2.45567,12.4347
15.7644,2.93341,14.6608
18.6396,3.57789,17.7324
19.0957,6.60006,12.1691
4.04014,5.01908,14.163
6.49858,5.61772,12.7306
13.5041,8.32162,11.4992
4.20766,4.58512,14.0741
11.2614,1.02482,12.1495
13.0365,3.46041,12.3749
19.3578,1.60328,18.1748
7.77089,6.91124,12.2511
19.5787,2.03488,18.9658
8.62097,6.69024,11.4795
4.47798,7.83946,12.5787
11.4023,3.97877,12.1226
13.5004,6.0434,12.4867
19.1911,4.68359,18.5564
18.9462,4.80531,18.2047
9.47501,1.11392,12.0135
13.1968,8.48256,11.3184
2.15379,5.34517,15.8893
4.9718,1.87176,11.8352
2.97627,7.8178,13.8919
12.1273,2.06964,12.2274
18.6565,2.3862,17.2107
15.9409,6.52648,14.5867
9.51926,3.55246,12.019
14.1295,1.79632,12.362
5.37012,9.65138,10.4652
4.91721,6.88766,12.9809
7.51005,1.72263,11.8829
5.02375,7.13218,12.7932
2.41604,8.17861,14.2962
8.3594,4.75855,12.0842
1.49504,7.48196,16.531
18.6731,3.24696,17.6828
16.806,0.948115,12.4704
9.10961,6.77732,11.4581
4.92875,3.72788,12.4069
0.672882,2.10934,17.371
4.6671,5.58921,13.6145
7.55649,5.68974,12.4734
11.4369,8.6031,10.8648
3.76316,9.29066,11.2135
10.4715,0.868288,12.0888
1.86005,9.74163,12.8637
5.76493,7.18652,12.4733
17.2215,7.23964,14.72
3.79021,8.51598,12.3096
15.584,4.89728,14.8349
2.49745,1.41035,12.5873
4.17606,7.98891,12.6248
17.3552,7.30836,14.6588
11.9236,8.6365,10.9088
10.3954,1.9371,12.0855
10.738,0.797958,12.109
16.1654,2.72266,14.6347
2.04111,8.06811,15.0591
4.78449,2.78624,12.2738
10.2607,3.38992,12.053
18.1792,3.90153,17.1751
0.274435,1.12023,17.0529
9.8976,6.584,11.5324
2.24215,0.113423,10.254
15.4033,7.1396,14.7592
11.8135,5.59314,12.0043
16.8821,9.69723,19.1252
9.16902,9.90438,10.6714
1.5065,7.37806,16.5568
18.8139,8.51334,13.5182
17.6022,4.68348,16.6395
9.15172,6.28157,11.5951
15.9792,1.28757,12.7993
10.5496,6.22671,11.6722
0.369011,6.99375,19.0875
0.0906046,0.969304,16.922
18.6723,4.78235,17.8671
8.37765,2.20356,11.9678
9.04933,0.58796,11.972
7.46533,3.89688,12.0272
0.413373,5.0239,17.3727
14.7545,8.52227,11.6797
8.39452,9.13446,10.8427
19.5493,1.6625,18.7203
3.53904,8.84362,12.0432
10.1515,1.76292,12.0679
13.8705,9.5089,11.1201
10.4031,3.29347,12.0654
11.0561,1.4805,12.1353
9.87688,5.51775,11.7927
1.18211,5.16974,16.8763
7.91887,1.97877,11.9303
8.49592,3.56433,12.0242
8.39675,3.61593,12.0279
15.9298,5.44888,14.9765
3.44328,3.90402,13.3254
6.89368,0.903887,11.7252
12.3143,6.09035,12.0222
16.4529,1.52183,13.3319
19.0183,1.88594,17.5775
6.85526,5.07219,12.6666
15.9141,1.61037,13.2685
4.46052,2.64534,12.3435
6.66929,7.81525,12.0014
0.233907,5.68192,18.1381
14.5249,5.77814,13.2229
19.1002,8.98115,13.396
3.91703,7.44385,13.2811
3.37711,6.92871,14.1216
14.5938,7.90661,12.0251
18.7092,2.06009,17.0648
3.34801,8.28812,12.9641
12.4808,8.2097,11.2549
13.3164,0.926367,12.2895
13.9197,3.96127,12.589
6.77087,8.92483,11.4724
9.62968,8.35887,10.9698
3.05675,8.43985,13.0799
0.536245,8.58266,18.1736
15.5248,3.91238,15.0568
8.63951,2.76163,11.9993
15.5484,7.84729,15.8385
9.06949,4.26511,11.9965
13.7255,9.07426,11.2124
5.11938,3.47459,12.3151
10.6332,4.40598,12.0066
7.7055,4.60602,12.3615
7.60121,4.57012,12.4019
15.6859,2.74715,14.4969
14.8986,3.02805,12.5126
7.57591,8.62402,11.6761
14.1712,2.06815,12.3818
18.4586,3.39012,17.4069
8.71129,1.66983,11.9678
4.86376,0.739449,11.0523
5.30098,9.89454,10.1417
11.0977,3.24761,12.1225
4.97749,2.47958,12.1081
2.38348,8.53227,13.8998
8.06914,2.74145,11.9823
2.4193,0.611374,11.2495
14.9689,5.90445,13.6477
9.19429,7.97683,11.1056
9.08876,7.99336,11.1029
16.1981,6.91358,14.856
12.5005,0.51257,12.2354
5.2119,4.57092,13.4219
6.52704,2.57042,11.9533
18.828,3.88318,18.0702
7.465,2.13023,11.9171
0.0960362,8.26196,19.7032
6.15905,3.17383,12.0609
6.92912,4.53833,12.6524
19.793,7.66378,10.5555
11.7861,5.79442,11.9587
7.17611,3.53053,12.0207
0.0922478,6.75819,19.7609
8.05537,2.30372,11.9575
18.0379,1.64545,15.3424
2.72203,5.56969,15.2704
5.79218,4.57687,13.12
13.8352,2.37427,12.3858
18.3704,5.19261,17.4939
19.1006,4.13273,18.4938
19.7391,3.09802,19.5091
14.4878,6.61961,12.9468
0.985616,8.63379,16.872
7.72476,2.84927,11.9809
16.044,4.51421,15.2601
4.61014,2.91323,12.38
10.533,6.08788,11.7055
16.0471,7.83247,15.793
4.52014,5.82202,13.6515
7.82151,3.55632,12.0213
10.4599,7.09473,11.4124
0.118748,2.32519,19.5298
8.39522,9.75349,10.769
11.4357,0.608838,12.1611
1.6976,7.47393,16.1468
15.5454,9.38571,18.0518
12.7592,3.34815,12.3275
17.4676,4.8632,16.5152
8.39866,8.26816,11.0382
1.38445,1.87747,15.0582
1.51742,5.29758,16.5694
13.2804,1.49133,12.3027
14.5891,2.63034,12.451
3.38002,3.04904,13.1963
7.68705,7.66588,12.0166
19.2517,2.88204,18.5568
10.345,3.91573,12.0292
15.547,0.5692,11.7178
9.43585,4.04938,11.9966
18.6831,1.00472,15.8627
12.6123,8.31353,11.2349
6.56607,9.48557,11.1486
4.39222,5.06248,13.8977
3.91945,5.17878,14.2355
3.77148,2.78247,12.7775
7.85178,3.90675,12.0382
0.979228,6.18943,17.5695
2.09032,0.554153,11.3083
2.62908,6.30941,15.2231
19.8888,4.09438,19.8029
12.8436,9.91624,10.125
12.1957,5.1129,12.1641
14.3878,5.91455,13.0847
18.8459,1.49731,16.8311
16.4005,6.78229,14.7928
3.15766,4.39585,14.9407
19.56,7.92365,11.2141
19.5575,3.47005,19.2133
1.96353,7.52696,15.637
1.35146,2.45144,15.7491
15.8085,3.80265,15.1035
13.7941,3.08404,12.4477
15.4039,7.7136,15.6503
18.2761,9.20632,15.7968
12.1691,0.0885636,12.212
11.2069,3.19237,12.1345
19.0015,2.41679,17.8871
7.06907,1.07418,11.7713
19.3206,4.81738,18.6931
3.14248,9.221,11.7133
10.1844,5.69083,11.7704
14.5686,4.0749,12.7361
9.81121,9.22741,10.6417
17.8097,0.27287,11.7279
18.6257,9.04778,14.6585
4.70314,1.19631,11.4085
14.4505,2.878,12.4761
14.4057,4.28733,12.7754
13.1061,1.83154,12.3029
5.01526,9.28093,10.9193
8.26061,4.22712,12.094
0.785327,9.13149,16.8527
8.248,4.90627,12.1151
10.1096,8.72547,10.8013
4.30632,5.82283,13.8009
18.7516,7.04191,12.7288
13.1748,6.3166,12.2653
8.09832,0.370207,11.8721
18.6559,1.87296,16.7915
18.4147,1.08162,15.3135
18.0466,8.53503,15.1216
11.3924,7.20746,11.4768
19.9076,1.74902,19.7419
7.16821,8.70987,11.6175
10.3486,4.29881,11.9975
13.2829,2.80044,12.3672
15.5909,0.772223,11.9928
18.3563,4.05474,17.4358
14.7559,2.97519,12.5018
14.1647,3.90216,12.6248
6.49448,8.28407,11.7746
11.9871,1.99187,12.2141
4.84822,1.59197,11.6858
7.92559,1.17825,11.8817
10.0373,0.296429,12.0533
10.7154,6.28382,11.6738
4.67567,7.04045,13.032
15.6971,7.7674,15.7275
2.30659,1.68169,13.1925
2.36893,5.89163,15.6165
2.36209,8.6938,13.6977
4.66163,8.25446,12.1141
3.01824,6.90358,14.5207
14.5416,3.08958,12.5112
13.2273,6.75096,12.1453
4.06498,0.459565,10.6137
12.5456,2.64103,12.2794
2.54701,9.4576,11.8082
8.54051,9.88723,10.7578
4.80516,5.92537,13.4375
4.73739,7.36356,12.7961
2.81703,2.74019,13.5993
2.682,2.85175,13.8193
17.8615,6.57058,13.8504
11.5547,5.63942,11.9443
1.56619,5.20268,16.5016
18.1302,1.76496,15.6618
13.1986,5.70593,12.4087
8.59664,3.95392,12.036
9.04793,7.06061,11.3767
0.100055,9.05878,18.9488
9.17294,2.99677,12.0183
2.9421,7.94092,13.811
4.66631,9.90327,10.133
3.12086,0.902521,11.4041
10.0433,0.0860309,12.0535
1.1782,0.697626,12.5663
15.5459,1.08322,12.4551
18.3287,6.63666,13.286
12.1809,3.72937,12.2426
19.3389,0.61845,16.9966
6.36096,2.41056,11.9308
11.1354,3.68698,12.1084
12.5434,9.74949,10.2455
15.4835,6.95053,14.5089
13.4705,2.44818,12.3625
10.793,3.72593,12.074
14.1231,3.24674,12.5031
9.41876,1.55366,12.0149
15.6031,2.98414,14.6635
10.7684,2.07162,12.1129
7.21784,1.89438,11.8793
2.45713,6.83886,15.2506
18.7879,8.68564,13.7826
11.8119,2.04909,12.1994
12.9889,6.95223,11.9759
9.00573,7.25964,11.3189
6.3785,5.48208,12.7909
4.32462,8.5813,11.9215
2.85011,0.3918,10.687
9.88089,3.86767,12.0121
2.21732,2.58217,14.2649
4.95809,2.85498,12.2389
12.0833,9.58578,10.3182
8.97534,8.77012,10.8921
2.54902,8.75646,13.2865
6.15507,0.0946224,11.4539
11.2189,9.22882,10.4975
14.5392,7.17605,12.5959
0.680889,0.102457,10.4988
6.07032,1.95889,11.8333
13.0575,2.73505,12.3388
2.89745,0.234671,10.4063
17.9441,2.66,16.2551
11.1726,8.67629,10.8065
12.8446,0.655037,12.2583
7.10887,9.448,11.3632
15.7764,2.09743,13.8656
13.4457,4.26485,12.5159
16.8392,2.66037,15.0115
6.59306,8.35056,11.7409
7.06653,0.854811,11.7493
10.6145,0.489803,12.0988
19.1074,3.3129,18.413
14.6644,5.24263,13.3253
16.0114,9.43391,18.3233
1.05919,2.705,16.5626
13.7831,8.84463,11.3314
14.309,7.55779,12.1953
13.8643,8.0772,11.7379
1.33023,7.34373,16.9182
7.77341,9.18477,11.5219
19.2381,9.45687,13.6772
11.0113,2.22198,12.1314
4.64204,3.91103,12.5362
7.59203,5.42655,12.4713
13.7019,6.15048,12.5688
14.0157,7.54232,12.0959
3.58106,8.58788,12.3729
10.9703,0.371764,12.1257
5.15711,4.39925,13.4584
19.4184,0.352442,16.8831
0.463828,1.44994,17.2215
17.9738,7.29375,13.9786
8.97807,6.24577,11.6036
6.21173,2.10007,11.8693
1.17788,6.77901,17.3254
7.369,7.67768,12.0206
16.4638,0.700284,11.7883
15.8757,2.54499,14.365
0.669759,8.1217,18.102
17.5602,4.26155,16.5316
16.4842,1.881,13.8771
0.767643,1.0492,14.7049
17.8627,6.39364,13.8304
8.60564,1.60256,11.9581
17.1257,5.89916,16.1943
12.6553,7.98046,11.4159
0.743262,1.73811,16.6673
17.4858,8.5002,15.8989
14.6051,9.35105,11.3569
13.319,5.58537,12.4772
8.53253,5.06199,11.956
16.767,6.39747,14.628
18.1962,5.35635,17.3013
15.392,4.84864,14.7521
5.84103,0.252049,11.3277
4.1643,1.23852,11.4815
15.4062,1.20986,12.6393
0.0962136,2.75803,19.5807
14.7532,9.90067,11.2968
12.3904,7.18262,11.6972
10.8378,9.90695,10.0641
8.28963,1.14282,11.9152
17.6925,8.28309,15.3043
3.28082,9.06929,11.8786
14.3876,0.874363,12.3295
10.565,3.50686,12.0676
19.9196,3.24388,19.8519
8.96679,3.73568,12.0172
5.10482,4.60155,13.482
5.98665,3.5073,12.1166
14.7533,4.20593,12.806
15.82,0.240226,11.0986
0.66095,2.69814,17.623
8.63058,8.94792,10.8713
6.46954,7.77405,12.0383
2.42865,4.52797,15.6172
4.22957,1.89784,12.0139
7.35622,1.98823,11.8977
0.103908,9.89609,17.1109
15.261,5.53776,14.1228
12.1685,3.94395,12.2363
6.48392,4.67803,12.8176
0.272949,1.43907,18.2069
10.8937,1.56865,12.1229
18.715,5.37576,17.8484
2.37863,4.90481,15.6622
7.74848,8.99547,11.5691
7.16019,7.04533,12.2534
6.28531,6.86161,12.469
3.50091,8.04477,13.0947
12.7517,0.0822028,12.2492
14.2488,4.32172,12.7465
4.64533,1.61976,11.7233
11.613,7.58381,11.3664
17.3356,2.86958,15.6594
5.1599,7.86168,12.2566
9.21809,7.04578,11.3825
17.0469,1.45153,13.6477
2.26065,6.91708,15.4912
3.90249,3.74051,12.9521
15.6195,7.20674,14.9605
10.5738,0.742647,12.0963
18.4954,8.01322,13.6839
3.43726,4.99507,14.6614
5.11299,6.9118,12.8689
14.7115,2.07983,12.3995
4.37209,8.67364,11.7936
11.5683,4.15265,12.1337
19.1963,8.55712,12.6246
8.9001,1.65651,11.9806
18.0206,4.83449,17.1065
19.9072,3.54373,19.8351
11.7121,0.947416,12.1831
6.54587,6.77595,12.4384
1.61272,0.799156,12.3204
0.535604,5.79308,17.9677
3.36389,8.95947,11.9968
7.58179,6.24044,12.4104
6.73182,1.38773,11.7667
19.5576,3.31608,19.1987
4.24387,3.90523,12.7436
13.4904,3.00542,12.4057
19.7277,7.81564,10.743
13.6146,5.42119,12.6297
18.0975,3.08911,16.7528
8.48188,2.47513,11.9838
14.161,6.9098,12.5489
3.48419,5.26573,14.5861
8.37795,4.56643,12.0894
6.65386,5.14811,12.7299
10.2685,2.38536,12.0749
11.5583,0.747957,12.1707
6.74611,9.0051,11.43
14.5514,8.42607,11.7068
1.61719,3.31967,15.5734
13.9633,5.60472,12.8145
4.74777,0.597908,10.8772
11.6067,4.54123,12.1089
14.3728,0.356788,12.3191
4.9525,6.79694,13.008
3.93224,9.05801,11.4923
5.00696,0.265204,10.6822
13.5035,9.69813,10.8749
13.6105,9.73493,10.9349
6.43847,2.78449,11.9876
10.4449,0.407985,12.0855
11.3297,6.83075,11.5959
3.27578,9.91064,10.1958
15.3877,5.40534,14.3253
2.87437,2.31314,13.2345
6.23261,5.35983,12.8614
9.84903,5.69443,11.7538
1.32111,0.434802,11.507
16.3224,3.53278,15.2416
12.8223,6.20809,12.1557
7.50543,8.82284,11.6061
1.98295,4.68843,16.046
6.34452,5.87284,12.7363
14.2582,9.38494,11.2809
14.1717,6.73115,12.6507
5.97485,9.63375,10.6667
6.06413,9.58202,10.7797
19.277,2.50053,18.4771
9.12597,9.55088,10.7127
17.2811,7.58706,14.951
17.4018,7.57784,14.8328
0.103588,3.89641,17.5655
8.81913,1.04589,11.9593
4.89298,7.55899,12.5844
15.1564,6.90597,13.7882
13.4814,4.94615,12.573
8.55156,6.03664,11.6612
14.8996,7.97439,12.012
11.461,1.45217,12.1668
17.6777,9.39426,17.5949
3.55269,5.58775,14.467
13.6051,7.16289,12.132
14.7587,3.90666,12.7027
2.31859,7.33109,15.1874
12.2077,8.53602,11.0177
4.74534,1.67865,11.7498
15.9906,9.77598,18.9433
0.750652,1.94681,16.9405
8.40847,2.3913,11.9774
7.78476,8.42074,11.751
18.8499,2.311,17.5267
13.5416,7.68246,11.8438
14.4395,4.65865,12.9228
7.74911,5.30873,12.4402
1.07646,6.90899,17.5185
15.7041,4.54889,15.0651
14.1359,8.10935,11.7967
15.402,9.56437,18.2205
8.40823,6.09579,11.6451
18.7374,4.4726,17.9683
18.6986,1.60108,16.6095
18.4651,2.30624,16.8048
2.17981,7.76697,15.09
12.2601,0.901563,12.2226
13.7013,3.93952,12.5398
5.29889,0.463899,11.0681
5.26452,0.563316,11.1033
16.2955,7.32945,15.1921
6.67624,2.64964,11.9608
2.82522,7.04429,14.6701
14.6845,0.452274,12.3252
12.1689,2.72864,12.2401
3.79673,1.53327,11.87
11.0797,8.18226,11.0414
19.0022,9.75608,14.4554
10.1927,2.89467,12.0635
7.90205,7.2378,12.1538
14.4372,3.23787,12.5288
6.35008,1.96611,11.8433
11.5276,9.17894,10.5424
8.84588,9.753,10.7363
2.60005,2.74127,13.8551
15.5652,1.55233,13.1334
7.63386,6.32882,12.391
1.39983,3.77826,15.9734
13.7471,5.57918,12.6891
17.2181,7.43755,14.8723
16.9535,3.96302,15.8623
11.4704,8.31445,11.0159
9.99429,6.80153,11.4748
1.28595,1.4767,14.5696
12.8891,4.62606,12.3772
16.3803,5.16492,15.4675
16.6455,4.37549,15.6921
17.755,5.66201,16.8384
2.84033,5.87276,15.0943
4.17289,7.83241,12.7708
1.9678,5.75752,16.1021
17.3515,8.89241,16.7857
10.4026,6.51497,11.5824
19.9004,2.47229,19.7844
3.00803,0.103175,10.1725
0.314382,6.17104,18.8658
17.3542,4.44322,16.3509
3.49082,7.36742,13.7167
14.8995,9.56535,11.3395
15.7588,7.92881,15.9457
17.6142,9.03174,16.757
17.596,3.32286,16.2405
15.6345,9.12321,17.7075
4.43066,3.66308,12.6238
9.10627,2.33828,12.008
8.64781,1.49616,11.9577
18.0843,9.05597,15.9531
17.0893,7.74821,15.2676
3.89599,8.86705,11.7804
7.97252,0.0940317,11.8533
14.5676,9.90025,11.2733
12.0618,1.59307,12.2157
2.92772,3.78706,13.8264
8.19051,4.37605,12.1326
16.9766,0.826659,12.3125
1.49622,7.0157,16.7011
8.26688,4.70057,12.1246
5.25914,7.13542,12.6846
17.1007,5.70196,16.1686
2.71875,9.35477,11.8455
7.20317,9.15242,11.4663
17.4477,4.11271,16.3794
10.7713,8.69279,10.7874
4.73924,6.65426,13.1974
16.6524,2.78909,14.9789
15.927,3.65679,15.1017
11.7136,1.28891,12.1855
18.7332,2.23178,17.2453
2.79771,8.29139,13.5973
5.7975,7.60384,12.2413
8.08274,4.14283,12.0993
6.55404,5.19559,12.7609
19.4637,4.43658,19.0304
0.414657,9.5251,17.1424
16.5031,3.88838,15.4857
6.39032,8.41487,11.7004
14.4471,7.80931,12.061
14.3941,8.83099,11.4939
3.20953,6.96817,14.2728
0.427192,7.82782,18.8566
4.22291,7.53073,12.9875
5.8381,6.27074,12.8154
10.5686,8.88468,10.697
2.57554,2.34323,13.5942
19.7256,5.59235,18.6192
18.1593,4.5942,17.2518
18.2367,1.41221,15.3991
6.88174,6.98178,12.3089
4.85475,7.27439,12.7923
9.54071,7.43596,11.2695
5.53376,8.85582,11.3524
3.49517,0.40687,10.5894
17.3746,7.01471,14.4648
1.42571,9.48543,14.7592
19.2491,8.44679,12.3724
7.46058,2.32514,11.9344
17.5195,5.87902,16.5968
7.76979,5.11865,12.4089
18.2556,9.08211,15.6157
6.96924,0.0971516,11.6883
17.5868,5.24381,16.658
7.95413,2.62045,11.9722
8.96141,1.96647,11.9923
8.08756,3.59071,12.027
19.3397,0.0913878,16.6157
15.9592,0.0875497,10.5399
10.9508,0.093286,12.124
3.65364,7.57712,13.3975
9.32905,3.25604,12.0215
9.65258,0.0915424,12.0216
18.959,4.99892,18.181
12.0643,4.46032,12.195
3.33026,7.40154,13.8521
8.63409,7.38335,11.283
3.95737,2.67281,12.6073
19.4174,3.94993,18.9988
7.24429,8.32471,11.7729
16.2258,3.98586,15.3344
16.3344,3.93549,15.3879
18.3446,2.7951,16.9481
3.06291,2.33905,13.0705
4.29185,3.56366,12.6863
8.1538,2.60698,11.9778
16.4887,7.81625,15.6724
4.38461,1.13959,11.3625
1.34209,3.56348,16.0667
2.58804,4.64502,15.4638
5.75682,9.91757,10.1401
15.5965,9.57579,18.2937
7.52125,2.45072,11.9472
3.98044,1.93144,12.1349
6.46097,1.22422,11.6999
15.8981,1.09921,12.4884
12.8524,5.09654,12.3465
18.809,6.54378,12.5961
11.1569,7.13493,11.4689
18.1826,4.23815,17.2434
6.40578,8.87363,11.4308
17.8707,2.15499,15.6854
1.51948,6.9045,16.6849
14.3038,7.36693,12.3284
18.9834,4.71275,18.2693
5.95567,0.365991,11.3963
8.74359,9.68899,10.7524
3.70633,2.93217,12.8891
18.7738,3.39856,17.8898
2.72937,6.21216,15.1339
13.2728,8.571,11.2968
8.00395,3.9003,12.0482
18.7148,5.05013,17.8891
9.24245,0.496998,11.9882
11.1288,0.52718,12.138
10.4488,8.16525,11.0221
9.39404,0.847234,12.0042
6.58636,1.92016,11.8451
2.10971,8.76896,14.0559
2.76888,5.19136,15.2635
6.44295,6.6166,12.5145
19.901,3.42926,19.8222
13.0304,2.01785,12.3041
10.2575,7.78421,11.1648
15.5168,9.27508,17.9023
17.6764,5.07686,16.7456
6.66059,7.62435,12.0881
0.10292,0.79952,15.2284
4.49367,2.4642,12.2503
4.20789,7.36546,13.1214
1.86848,6.62457,16.1676
1.56999,6.24673,16.6483
16.2488,6.54889,14.6971
12.6603,9.45359,10.5342
8.77048,8.01874,11.1015
9.67274,9.0852,10.7193
18.8234,5.20115,17.9885
15.6665,1.41828,12.9534
8.75614,0.841354,11.9495
2.92216,2.13032,13.0274
2.56847,7.16166,14.9334
6.19936,5.64584,12.8301
7.66442,6.59228,12.3352
16.6166,2.32374,14.5051
15.4417,6.38373,14.1298
6.34756,8.68124,11.5396
19.769,4.60874,19.5189
3.0357,9.39768,11.4376
5.71252,9.66439,10.5065
3.75689,5.08595,14.3798
6.74641,0.858217,11.6931
1.55682,4.63391,16.4403
9.59564,1.34911,12.0253
18.6443,5.90103,17.7403
18.392,1.30729,15.5822
18.8604,7.56871,12.6881
16.4805,7.41827,15.2426
10.0836,7.39157,11.2952
10.7249,5.99334,11.7473
17.1774,6.86631,14.546
14.0373,0.863522,12.3196
15.2318,6.58586,13.8815
4.1751,8.70044,11.8516
4.26681,8.74103,11.7591
0.0916233,1.74992,19.5362
18.2405,0.432759,13.7546
19.128,0.284964,16.2564
6.86586,5.91839,12.5792
15.3873,8.94842,17.4356
18.7063,0.429108,15.2578
4.98498,5.54697,13.4276
5.05024,6.76864,12.9708
14.1567,6.62692,12.6897
19.3456,6.3869,11.8373
10.5362,4.13926,12.0243
8.53746,8.60096,10.9525
15.9847,1.75132,13.4828
17.8539,3.50489,16.6344
6.54601,8.63389,11.5875
1.62151,7.8522,16.0535
8.59695,0.915762,11.9366
9.30358,1.9021,12.0122
1.1126,7.98414,17.0744
19.0356,8.88121,13.4258
10.4669,5.20917,11.8833
17.7709,6.58248,13.9495
2.32115,2.06615,13.6499
2.65973,3.73184,14.1304
2.76066,3.43188,13.9548
11.0778,0.825444,12.1349
16.4532,3.62683,15.3612
7.94535,0.466378,11.8554
5.82963,8.73205,11.4642
3.6651,8.19387,12.7872
0.754895,4.51824,17.035
5.14936,8.03884,12.1238
4.81675,6.90874,13.0246
16.9872,3.34627,15.6327
2.95792,7.35467,14.3049
5.68657,4.86169,13.1539
7.35991,3.74657,12.0248
8.71035,5.42783,11.8288
3.73403,8.78014,11.9991
3.62238,6.32743,14.1801
11.6713,2.89548,12.187
15.5668,5.49893,14.5402
7.33685,2.24165,11.922
13.4558,7.25051,12.0276
2.68141,7.52106,14.5325
17.6962,3.4026,16.3977
14.2937,8.93479,11.4329
5.52457,7.68845,12.2616
17.3081,3.64528,16.0821
18.5191,5.26254,17.6512
11.3147,2.04339,12.1568
9.70316,9.73105,10.5104
0.63049,6.91272,18.4695
7.9038,9.0683,11.5549
2.33252,3.03269,14.3616
15.9691,9.09541,17.7167
12.5861,3.6201,12.3074
6.94682,2.02122,11.8793
16.7612,7.06385,14.8705
16.5476,8.77334,17.0917
3.02084,9.5679,11.0645
5.58639,5.03235,13.1866
3.29194,6.40168,14.4647
8.31056,0.956663,11.9106
15.824,1.85006,13.572
16.1678,2.40665,14.3375
13.1824,6.65109,12.1626
12.31,4.90062,12.2135
12.5856,7.51096,11.6151
4.03069,7.83116,12.8702
0.92429,1.88233,16.2921
11.4456,7.85043,11.2281
18.9251,9.48225,14.4389
19.4423,4.59696,18.9539
4.77296,7.91392,12.3685
9.48176,3.18347,12.0261
2.22501,0.844433,11.8397
16.9136,0.276416,10.8188
18.3258,8.11496,14.0955
10.3675,9.5636,10.341
11.5604,8.74102,10.8021
5.10342,9.00026,11.2317
13.2687,7.93936,11.6209
0.526738,3.17759,17.7165
18.0708,0.849281,14.0913
18.362,0.524016,14.3121
4.20693,5.00339,14.0391
0.870453,1.1031,14.611
5.47675,8.02085,12.0478
10.9139,9.37519,10.4091
16.4606,8.27485,16.301
0.197277,8.42039,19.347
1.04559,7.81574,17.3272
0.763499,2.74558,17.3292
9.12255,7.42701,11.2702
12.6406,3.0394,12.3016
12.598,2.93155,12.2932
19.1924,0.707218,16.772
18.3563,8.53439,14.5352
10.5108,3.33898,12.071
14.2911,5.93466,13.0048
5.48463,8.2089,11.9058
7.06418,9.90421,11.2785
4.25935,7.27833,13.1466
9.07439,8.72557,10.8965
6.30063,6.41909,12.6137
17.577,7.53738,14.62
17.6827,7.54685,14.5102
14.8248,6.48081,13.3328
0.996007,2.13355,16.3811
8.35951,0.831013,11.9115
3.89591,5.36752,14.2227
2.40876,3.894,14.4617
19.6916,4.15005,19.4549
4.67082,8.67452,11.6809
1.73286,9.90789,13.2377
5.71406,6.79506,12.6702
3.77124,0.952111,11.2529
19.4828,1.85306,18.6521
10.2641,9.41223,10.4535
11.3894,9.5397,10.3069
17.5288,5.77549,16.606
17.8608,9.47419,17.489
10.1781,8.37697,10.9392
3.13654,1.75634,12.4719
9.06315,4.45756,11.9823
5.44112,6.90498,12.7262
19.55,4.05193,19.218
16.4383,0.0946474,10.2653
11.2958,9.70532,10.1966
10.7519,6.81098,11.5275
11.3921,7.40668,11.4024
11.6578,9.48877,10.352
13.147,6.82282,12.0856
4.75802,0.373664,10.6252
2.07814,6.0589,15.9532
16.0964,9.57443,18.6509
5.37484,1.89107,11.8139
1.63498,8.03414,15.883
1.12692,3.0434,16.4593
1.18522,1.26957,14.3121
13.5244,2.0569,12.3434
18.2955,0.117973,13.5355
5.2666,4.8647,13.3716
2.82637,6.36179,14.9773
4.9244,7.8757,12.3346
0.682101,0.640064,13.113
2.80884,1.74839,12.7374
13.4941,3.46235,12.4474
16.8416,7.54948,15.2244
14.6087,8.58748,11.6337
16.8395,1.73667,13.9212
3.44808,7.80342,13.3883
0.485277,7.44089,18.7853
5.33685,3.90123,12.2793
6.512,3.63877,12.0608
11.0883,2.27997,12.1374
0.860083,8.0492,17.6492
5.65964,6.63933,12.7544
18.5064,7.84538,13.5238
16.2366,4.41763,15.3897
6.42401,9.63404,10.9988
6.77273,7.63349,12.0734
17.2214,1.45766,13.8417
8.391,6.95393,11.4048
10.7198,6.17787,11.7015
18.9632,5.77992,18.0437
16.1436,3.07804,14.8968
13.6122,2.83584,12.4046
17.771,9.65638,18.3191
9.50539,6.91446,11.4253
2.7293,9.53058,11.3904
5.48686,2.59284,12.0436
15.6164,8.521,16.8047
13.7089,9.19043,11.1588
16.2479,1.5414,13.2701
15.5188,2.49777,14.2472
13.8333,0.092415,12.302
4.49765,2.74731,12.3687
3.57987,0.474855,10.6731
